"Fecha","AAPL.Close","MSFT.Close","NVDA.Close","AMZN.Close","META.Close","GOOGL.Close","AVGO.Close","GOOG.Close","TSLA.Close","WMT.Close","INTC.Close","JPM.Close","F.Close","NKE.Close","GS.Close","NFLX.Close","CVX.Close","ADBE.Close","BAC.Close","C.Close"
2022-02-25,164.850006103516,297.309997558594,24.1569995880127,153.788497924805,210.479995727539,134.459503173828,58.8009986877441,134.519500732422,269.956665039062,45.4599990844727,47.7099990844727,147.970001220703,17.8299999237061,138.800003051758,350.119995117188,390.799987792969,140.380004882812,465.540008544922,45.0200004577637,61.9799995422363
2022-02-28,165.119995117188,298.790008544922,24.3850002288818,153.563003540039,211.029998779297,135.057006835938,58.7439994812012,134.891006469727,290.143341064453,45.0533332824707,47.7000007629395,141.800003051758,17.5599994659424,136.550003051758,341.290008544922,394.519989013672,144,467.679992675781,44.2000007629395,59.2299995422363
2022-03-01,163.199996948242,294.950012207031,23.4769992828369,151.141998291016,203.490005493164,134.061492919922,57.0120010375977,134.167999267578,288.123321533203,45.3300018310547,46.8199996948242,136.449996948242,16.7000007629395,132.220001220703,328.200012207031,386.239990234375,149.720001220703,466.679992675781,42.4700012207031,58.5900001525879
2022-03-02,166.559997558594,300.190002441406,24.2199993133545,152.052505493164,208.110000610352,134.571502685547,58.5779991149902,134.751495361328,293.296661376953,45.3866653442383,48.8699989318848,139.279998779297,18.1000003814697,135.679992675781,336.380004882812,380.029998779297,154.139999389648,471.179992675781,43.1599998474121,59.560001373291
2022-03-03,166.229995727539,295.920013427734,23.7140007019043,147.898498535156,202.970001220703,133.899505615234,57.8600006103516,134.307998657227,279.763336181641,46.4300003051758,47.9300003051758,138.289993286133,17.6000003814697,133.970001220703,333.420013427734,368.070007324219,156.220001220703,459.079986572266,42.4900016784668,57.6199989318848
2022-03-04,163.169998168945,289.859985351562,22.9360008239746,145.641006469727,200.059997558594,131.906494140625,59.5989990234375,132.121994018555,279.429992675781,47.6066665649414,48.0699996948242,134.399993896484,16.8500003814697,131.179992675781,329.670013427734,361.730010986328,158.649993896484,452.130004882812,40.9500007629395,56.5900001525879
2022-03-07,159.300003051758,278.910003662109,21.3519992828369,137.453002929688,187.470001220703,126.37850189209,57.0699996948242,126.464500427246,268.193328857422,47.223331451416,47.6800003051758,129.210006713867,15.9700002670288,124.440002441406,321.890014648438,350.260009765625,162.039993286133,437.970001220703,38.3400001525879,55.5499992370605
2022-03-08,157.440002441406,275.850006103516,21.5139999389648,136.014495849609,190.289993286133,127.104499816895,57.5950012207031,127.278503417969,274.799987792969,46.2466659545898,47.5,128.300003051758,16.0300006866455,121.209999084473,321.369995117188,341.760009765625,170.529998779297,431.529998779297,38.5900001525879,54.8699989318848
2022-03-09,162.949996948242,288.5,23.0139999389648,139.279006958008,198.5,133.419998168945,59.7019996643066,133.865997314453,286.323333740234,46.4866676330566,47.6300010681152,133.440002441406,16.3700008392334,126.949996948242,333.589996337891,358.790008544922,166.270004272461,450.869995117188,41.0400009155273,55.9500007629395
2022-03-10,158.520004272461,285.589996337891,22.6580009460449,146.817504882812,195.210006713867,132.429504394531,58.7729988098145,132.682006835938,279.433319091797,47.5433311462402,46.6599998474121,131.860000610352,16.3299999237061,126.029998779297,329.899993896484,356.769989013672,170.820007324219,438.950012207031,40.6699981689453,54.8800010681152
2022-03-11,154.729995727539,280.070007324219,22.1000003814697,145.524505615234,187.610000610352,129.870498657227,57.7849998474121,130.475494384766,265.116668701172,47.3566665649414,45.8300018310547,128.889999389648,16.0400009155273,122.629997253418,327,340.320007324219,170.899993896484,416.380004882812,40.3300018310547,54.1599998474121
2022-03-14,150.619995117188,276.440002441406,21.3299999237061,141.852996826172,186.630004882812,125.950996398926,56.7799987792969,126.740997314453,255.456665039062,48.0166664123535,44.4000015258789,130.169998168945,15.7399997711182,117.569999694824,324.980010986328,331.010009765625,166.720001220703,411.5,41.2000007629395,54.2299995422363
2022-03-15,155.089996337891,287.149993896484,22.9729995727539,147.366500854492,192.029998779297,129.197998046875,59.2760009765625,129.660507202148,267.296661376953,48.593334197998,44.810001373291,132.479995727539,16.0599994659424,119.400001525879,329.160003662109,343.75,158.279998779297,421.660003662109,41.5,55.1100006103516
2022-03-16,159.589996337891,294.390014648438,24.496000289917,153.10400390625,203.630004882812,133.280502319336,60.7120018005371,133.690505981445,280.07666015625,48.4500007629395,46.6300010681152,138.399993896484,16.5799999237061,125.190002441406,340.760009765625,357.529998779297,157.710006713867,442.359985351562,42.7999992370605,56.7999992370605
2022-03-17,160.619995117188,295.220001220703,24.7660007476807,157.238998413086,207.839996337891,133.839004516602,60.2669982910156,134.600494384766,290.533325195312,48.3366661071777,47.1399993896484,140.149993896484,16.5799999237061,127.410003662109,343.269989013672,371.399993896484,160.440002441406,444.359985351562,43.0299987792969,57.2900009155273
2022-03-18,163.979995727539,300.429992675781,26.4529991149902,161.250503540039,216.490005493164,136.125503540039,61.0410003662109,136.801498413086,301.796661376953,48.4799995422363,47.4500007629395,140.100006103516,16.8600006103516,131.240005493164,345.380004882812,380.600006103516,161.729995727539,453.329986572266,42.9000015258789,57.3499984741211
2022-03-21,165.380004882812,299.160003662109,26.7339992523193,161.491500854492,211.490005493164,136.101501464844,60.1290016174316,136.478500366211,307.053344726562,48.0766677856445,47.3899993896484,139.649993896484,16.4799995422363,130.190002441406,339,374.589996337891,164.639999389648,453.589996337891,42.8400001525879,56.9799995422363
2022-03-22,168.820007324219,304.059997558594,26.5240001678467,164.889007568359,216.649993896484,139.86799621582,61.1339988708496,140.277496337891,331.32666015625,47.9333343505859,48.3899993896484,142.619995117188,17.0900001525879,133.089996337891,343.010009765625,382.920013427734,164.089996337891,466.450012207031,44.1800003051758,57.5
2022-03-23,170.210006713867,299.489990234375,25.6340007781982,163.408004760742,213.460006713867,138.275497436523,59.9379997253418,138.503494262695,333.036682128906,47.3166656494141,48.2700004577637,139.779998779297,16.6800003051758,133,335.609985351562,374.489990234375,165.860000610352,422.899993896484,43.0900001525879,56.3499984741211
2022-03-24,174.070007324219,304.100006103516,28.1499996185303,163.649505615234,219.570007324219,141.572006225586,62.6430015563965,141.311996459961,337.973327636719,47.6100006103516,51.6199989318848,140.690002441406,16.8299999237061,132.080001831055,336.230010986328,375.709991455078,166.300003051758,432.140014648438,43.0699996948242,56.4199981689453
2022-03-25,174.720001220703,303.679992675781,27.6919994354248,164.773498535156,221.820007324219,141.673004150391,62.8870010375977,141.521499633789,336.880004882812,47.8166656494141,51.8300018310547,141.919998168945,16.4699993133545,133.699996948242,337.489990234375,373.850006103516,169.309997558594,431.619995117188,43.7299995422363,56.7400016784668
2022-03-28,175.600006103516,310.700012207031,28.2189998626709,168.990493774414,223.589996337891,141.455505371094,63.2879981994629,141.949996948242,363.946655273438,48.6666679382324,51.5099983215332,140.869995117188,16.6700000762939,134.809997558594,335.299987792969,378.510009765625,166.350006103516,450.010009765625,43.5499992370605,55.9199981689453
2022-03-29,178.960006713867,315.410003662109,28.6560001373291,169.315002441406,229.860000610352,142.505493164062,64.1470031738281,143.25,366.523345947266,49.0766677856445,52.25,141.179992675781,17.75,139.139999389648,339.660003662109,391.820007324219,164.320007324219,466.329986572266,43.439998626709,56.4700012207031
2022-03-30,177.770004272461,313.859985351562,27.6900005340576,166.300994873047,227.850006103516,141.938507080078,63.109001159668,142.644500732422,364.663330078125,49.9566688537598,51.4300003051758,140.539993286133,17.2700004577637,138.539993286133,335.589996337891,381.470001220703,165.479995727539,460.059997558594,43,54.9700012207031
2022-03-31,174.610000610352,308.309997558594,27.2859992980957,162.997497558594,222.360000610352,139.067504882812,62.9679985046387,139.649505615234,359.200012207031,49.6399993896484,49.560001373291,136.320007324219,16.9099998474121,134.559997558594,330.100006103516,374.589996337891,162.830001831055,455.619995117188,41.2200012207031,53.4000015258789
2022-04-01,174.309997558594,309.420013427734,26.7119998931885,163.559997558594,224.850006103516,140.150497436523,62.6980018615723,140.699996948242,361.529998779297,50.3366661071777,48.1100006103516,135.309997558594,16.6499996185303,133.520004272461,330.220001220703,373.470001220703,164.220001220703,458.190002441406,40.9000015258789,52.3300018310547
2022-04-04,178.440002441406,314.970001220703,27.3600006103516,168.346496582031,233.889999389648,142.971496582031,63.4850006103516,143.642501831055,381.816680908203,50.3466682434082,49.2000007629395,135.910003662109,16.6599998474121,134.339996337891,328.209991455078,391.5,164.369995117188,468.809997558594,40.8300018310547,52.7999992370605
2022-04-05,175.059997558594,310.880004882812,25.9309997558594,164.054992675781,231.839996337891,140.591003417969,61.4119987487793,141.063003540039,363.753326416016,50.4900016784668,48.1300010681152,133.339996337891,15.8199996948242,132.300003051758,323.959991455078,380.149993896484,163.360000610352,458.579986572266,40.1399993896484,51.5800018310547
2022-04-06,171.830001831055,299.5,24.4069995880127,158.755996704102,223.300003051758,136.548004150391,60.2000007629395,137.175994873047,348.586669921875,51.6633338928223,47.5400009155273,131.490005493164,15.3900003433228,128.360000610352,316.260009765625,368.350006103516,164.809997558594,444.329986572266,39.7000007629395,50.5299987792969
2022-04-07,172.139999389648,301.369995117188,24.2080001831055,157.78450012207,222.949996948242,135.88850402832,60.3050003051758,136.464996337891,352.420013427734,52.1800003051758,47.560001373291,131.089996337891,14.960000038147,129.380004882812,314.149993896484,362.149993896484,167.100006103516,452.720001220703,39.3899993896484,50.0299987792969
2022-04-08,170.089996337891,296.970001220703,23.1189994812012,154.460494995117,222.330001831055,133.287506103516,58.7000007629395,134.010498046875,341.829986572266,52.4700012207031,47.0200004577637,133.490005493164,15.0500001907349,128.149993896484,321.390014648438,355.880004882812,169.929992675781,445.339996337891,39.6699981689453,50.8800010681152
2022-04-11,165.75,285.260009765625,21.9169998168945,151.121994018555,216.460006713867,128.823501586914,58.0610008239746,129.796493530273,325.309997558594,51.4300003051758,46.5699996948242,133,15.2799997329712,124.980003356934,320.760009765625,348,165.559997558594,434.440002441406,39.5900001525879,50.5499992370605
2022-04-12,167.660003662109,282.059997558594,21.503999710083,150.787506103516,214.139999389648,127.714500427246,58.5069999694824,128.374496459961,328.983337402344,51.0766677856445,46.5,131.539993286133,15.3599996566772,125.040000915527,319.779998779297,344.100006103516,169.009994506836,426.769989013672,39.1699981689453,50.3400001525879
2022-04-13,170.399993896484,287.619995117188,22.2029991149902,155.541000366211,214.990005493164,129.893997192383,59.2540016174316,130.285995483398,340.790008544922,52.406665802002,47.0099983215332,127.300003051758,15.5100002288818,127.48999786377,321.970001220703,350.429992675781,171.669998168945,431.670013427734,38.8199996948242,50.1500015258789
2022-04-14,165.289993286133,279.829986572266,21.257999420166,151.706497192383,210.179992675781,126.730003356934,57.3849983215332,127.252998352051,328.333343505859,52.3600006103516,45.6699981689453,126.120002746582,15.4799995422363,133.460006713867,321.640014648438,341.130004882812,171.589996337891,420.440002441406,37.5699996948242,50.9300003051758
2022-04-18,165.070007324219,280.519989013672,21.7830009460449,152.785003662109,210.770004272461,127.676498413086,58.6500015258789,127.960998535156,334.763336181641,51.9599990844727,46.6399993896484,128.460006713867,15.6700000762939,131.630004882812,329.880004882812,337.859985351562,173.889999389648,425.470001220703,38.8499984741211,52.310001373291
2022-04-19,167.399993896484,285.299987792969,22.1979999542236,158.115493774414,217.309997558594,130.009002685547,59.7620010375977,130.531005859375,342.716674804688,52.5499992370605,47.9300003051758,131.119995117188,16.1499996185303,137.050003051758,335.950012207031,348.609985351562,171.830001831055,436.399993896484,39.5699996948242,52.9199981689453
2022-04-20,167.229995727539,286.359985351562,21.4820003509521,153.998001098633,200.419998168945,128.039993286133,59.7719993591309,128.245498657227,325.733337402344,53.2099990844727,48.1100006103516,131.580001831055,16.0499992370605,135.869995117188,341.059997558594,226.190002441406,172.529998779297,428.109985351562,39.6599998474121,53.0999984741211
2022-04-21,166.419998168945,280.809997558594,20.1830005645752,148.296005249023,188.070007324219,124.814498901367,59.2729988098145,124.9375,336.260009765625,53.2900009155273,47.5,130.559997558594,15.6999998092651,135.460006713867,334.299987792969,218.220001220703,164.580001831055,417.480010986328,38.9099998474121,52.6300010681152
2022-04-22,161.789993286133,274.029998779297,19.5149993896484,144.350006103516,184.110000610352,119.635498046875,58.6949996948242,119.613998413086,335.016662597656,52.2866668701172,46.5400009155273,126.809997558594,15.1300001144409,129.070007324219,319.769989013672,215.520004272461,160.949996948242,408.670013427734,37.560001373291,51.2299995422363
2022-04-25,162.880004882812,280.720001220703,19.9020004272461,146.074005126953,186.990005493164,123.073997497559,58.7879981994629,123.25,332.67333984375,52.3133316040039,47.060001373291,126.769996643066,15.1899995803833,127.940002441406,321.420013427734,209.910003662109,157.490005493164,413.950012207031,37.2900009155273,51.1300010681152
2022-04-26,156.800003051758,270.220001220703,18.7880001068115,139.391006469727,180.949996948242,118.650001525879,56.0069999694824,119.505996704102,292.140014648438,51.7666664123535,45.5200004577637,123.019996643066,14.710000038147,120.519996643066,313.119995117188,198.399993896484,156.529998779297,399.119995117188,36.4500007629395,50.2299995422363
2022-04-27,156.570007324219,283.220001220703,18.4150009155273,138.167007446289,174.949996948242,114.294502258301,55.9539985656738,115.020500183105,293.836669921875,51.4133338928223,45.2200012207031,121.419998168945,14.8500003814697,121.23999786377,313.230010986328,188.539993286133,156.240005493164,397.899993896484,36.25,49.5999984741211
2022-04-28,163.639999389648,289.630004882812,19.7819995880127,144.596496582031,205.729995727539,118.522499084473,57.8940010070801,119.411499023438,292.503326416016,52.0699996948242,46.8400001525879,123.339996337891,14.6199998855591,127.050003051758,318.410003662109,199.520004272461,161.789993286133,410.529998779297,36.810001373291,50.0200004577637
2022-04-29,157.649993896484,277.519989013672,18.5470008850098,124.28150177002,200.470001220703,114.109497070312,55.4389991760254,114.966499328613,290.253326416016,50.9966659545898,43.5900001525879,119.360000610352,14.1599998474121,124.699996948242,305.489990234375,190.360000610352,156.669998168945,395.950012207031,35.6800003051758,48.2099990844727
2022-05-02,157.960006713867,284.470001220703,19.5330009460449,124.5,211.130004882812,116.583000183105,57.6349983215332,117.156997680664,300.980010986328,50.6599998474121,44.9599990844727,120.449996948242,14.2700004577637,126.080001831055,310.420013427734,199.460006713867,159.75,407.290008544922,36.1399993896484,48.7099990844727
2022-05-03,159.479995727539,281.779998779297,19.6019992828369,124.25350189209,212.029998779297,117.333999633789,58.117000579834,118.129501342773,303.083343505859,50.8366661071777,45.060001373291,123.029998779297,14.5600004196167,122.860000610352,314.660003662109,199.869995117188,162.490005493164,407.579986572266,37.1300010681152,50.0999984741211
2022-05-04,166.020004272461,289.980010986328,20.3339996337891,125.928497314453,223.410003662109,122.261001586914,60.3660011291504,122.574996948242,317.540008544922,51.5400009155273,46.5400009155273,127.099998474121,14.9799995422363,126.059997558594,324.109985351562,204.009994506836,167.589996337891,423.350006103516,38.6199989318848,52.2299995422363
2022-05-05,156.770004272461,277.350006103516,18.8439998626709,116.406997680664,208.279998779297,116.505500793457,57.9990005493164,116.74649810791,291.093322753906,50.9133338928223,44.5999984741211,123.919998168945,14.5299997329712,118.629997253418,313.070007324219,188.320007324219,166.259994506836,400.510009765625,37.5400009155273,51.310001373291
2022-05-06,157.279998779297,274.730010986328,18.6749992370605,114.772499084473,203.770004272461,115.74649810791,58.0099983215332,115.660003662109,288.549987792969,49.8533325195312,44.2999992370605,123.720001220703,14.210000038147,114.48999786377,312.959991455078,180.970001220703,170.690002441406,391.010009765625,37.4500007629395,51.6199989318848
2022-05-09,152.059997558594,264.579986572266,16.9500007629395,108.789001464844,196.210006713867,112.511001586914,56.2919998168945,113.083999633789,262.369995117188,50.4366683959961,43.0699996948242,121.860000610352,13.3699998855591,111.209999084473,308.890014648438,173.100006103516,159.25,376.910003662109,36.3699989318848,49.8899993896484
2022-05-10,154.509994506836,269.5,17.5949993133545,108.859001159668,197.649993896484,114.394996643066,58.1389999389648,114.584503173828,266.679992675781,49.7266654968262,44.0099983215332,118.889999389648,13.3500003814697,109.48999786377,305.059997558594,177.660003662109,160.779998779297,393.029998779297,35.7599983215332,48.75
2022-05-11,146.5,260.549987792969,16.6299991607666,105.372001647949,188.740005493164,113.602500915527,56.7109985351562,113.960998535156,244.66667175293,49.2066688537598,42.8300018310547,118.139999389648,12.8299999237061,107.919998168945,301.549987792969,166.369995117188,163.160003662109,379.329986572266,35.5699996948242,47.6599998474121
